instance_name	feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30	feature_31	feature_32	feature_33	feature_34	feature_35	feature_36	feature_37	feature_38	feature_39	feature_40	feature_41	feature_42	feature_43	feature_44	feature_45	feature_46	feature_47	feature_48	feature_49	feature_50	feature_51	feature_52	feature_53	feature_54	feature_55	feature_56	feature_57	feature_58	feature_59	feature_60	feature_61	feature_62	feature_63	feature_64	feature_65	feature_66	feature_67	feature_68	feature_69	feature_70	feature_71	feature_72	feature_73	feature_74	feature_75	feature_76	feature_77	feature_78	feature_79	feature_80	feature_81	feature_82	feature_83	feature_84	feature_85	feature_86	feature_87	feature_88	feature_89	feature_90	feature_91	feature_92	feature_93	feature_94	feature_95	feature_96	feature_97	feature_98	feature_99	feature_100	feature_101	feature_102	feature_103	feature_104	feature_105	feature_106	feature_107	feature_108	feature_109	feature_110	feature_111	feature_112	feature_113	feature_114	feature_115	feature_116	feature_117	feature_118	feature_119	feature_120	feature_121	feature_122	feature_123	feature_124	feature_125	feature_126	feature_127	feature_128
unknown_31	0.019713	0.019116	0.023895	0.026882	0.026882	0.016129	0.007766	0.014337	0.029869	0.016129	0.017324	0.01374	0.014337	0.019116	0.029271	0.016129	0.031063	0.013142	0.026882	0.018519	0.015532	0.007766	0.003584	0.016129	0.007168	0.004182	0.005974	0.002389	0.011947	0.007766	0.017921	0.015532	0.029271	0.0227	0.016129	0.021505	0.022103	0.007766	0.002987	0.01135	0.02509	0.010155	0.015532	0.008961	0.010753	0.008961	0.008363	0.011947	0.009558	0.010155	0.01135	0.012545	0.02509	0.01135	0.005376	0.010753	0.026284	0.01374	0.020311	0.014337	0.006571	0.017324	0.019713	0.010753	0.01844	0.017021	0.025532	0.02695	0.019858	0.010638	0.007801	0.010638	0.023404	0.010638	0.024823	0.029078	0.017021	0.012766	0.030496	0.021277	0.02695	0.00922	0.02766	0.019149	0.016312	0.007801	0.001418	0.009929	0.003546	0	0.008511	0.001418	0.011348	0.007801	0.00922	0.007092	0.026241	0.009929	0.01844	0.025532	0.022695	0.004965	0	0.007092	0.031915	0.013475	0.01773	0.015603	0.014894	0.014184	0.017021	0.016312	0.015603	0.012766	0.015603	0.011348	0.024113	0.012057	0.004255	0.008511	0.021986	0.010638	0.02766	0.015603	0.010638	0.013475	0.019858	0.012766
unknown_32	0.019713	0.019713	0.021505	0.029869	0.026284	0.01374	0.007168	0.015532	0.028674	0.014934	0.019713	0.013142	0.014337	0.019713	0.028674	0.016726	0.029869	0.012545	0.026284	0.017921	0.013142	0.007766	0.003584	0.016129	0.006571	0.002389	0.005974	0.002389	0.01374	0.008363	0.017324	0.015532	0.030466	0.020908	0.016726	0.019713	0.023297	0.007766	0.001792	0.01135	0.026284	0.009558	0.014337	0.010155	0.009558	0.008363	0.008961	0.013142	0.01135	0.008961	0.011947	0.012545	0.025687	0.010753	0.004779	0.01135	0.02509	0.017324	0.020311	0.01374	0.006571	0.016726	0.022103	0.010753	0.019858	0.014894	0.023404	0.035461	0.023404	0.012766	0.003546	0.011348	0.025532	0.012057	0.023404	0.023404	0.01773	0.012766	0.032624	0.021277	0.030496	0.007801	0.02766	0.019858	0.01844	0.007092	0.002837	0.009929	0.003546	0	0.004965	0.002128	0.008511	0.008511	0.009929	0.009929	0.02695	0.013475	0.01773	0.019858	0.021277	0.006383	0.000709	0.007092	0.028369	0.011348	0.01773	0.017021	0.017021	0.011348	0.015603	0.014894	0.016312	0.014184	0.014184	0.010638	0.023404	0.012057	0.004255	0.00922	0.021277	0.012057	0.028369	0.014894	0.010638	0.015603	0.019858	0.012057
unknown_33	0.019713	0.017921	0.023297	0.028076	0.026284	0.015532	0.007168	0.01374	0.028674	0.015532	0.019713	0.014337	0.014337	0.020908	0.028076	0.016129	0.029869	0.012545	0.027479	0.019116	0.015532	0.006571	0.004182	0.014934	0.007766	0.003584	0.005376	0.002389	0.01135	0.008363	0.017324	0.016129	0.029271	0.022103	0.016726	0.020908	0.023297	0.007766	0.002987	0.010753	0.026284	0.010753	0.016129	0.008961	0.009558	0.008363	0.008363	0.01374	0.010155	0.009558	0.01135	0.011947	0.02509	0.01135	0.004779	0.012545	0.02509	0.014934	0.020908	0.01374	0.007168	0.017324	0.021505	0.010753	0.019149	0.014894	0.026241	0.031915	0.021277	0.013475	0.005674	0.00922	0.024823	0.011348	0.025532	0.021986	0.01773	0.009929	0.032624	0.020567	0.02766	0.008511	0.028369	0.019858	0.01773	0.006383	0.003546	0.00922	0.004965	0.001418	0.005674	0.002837	0.00922	0.007801	0.007092	0.009929	0.028369	0.013475	0.015603	0.021986	0.021277	0.006383	0.002128	0.005674	0.02766	0.012766	0.01844	0.01844	0.013475	0.012057	0.014184	0.020567	0.017021	0.012766	0.013475	0.007801	0.024113	0.010638	0.003546	0.009929	0.021986	0.009929	0.02766	0.015603	0.00922	0.01844	0.023404	0.012057
unknown_34	0.019713	0.019116	0.0227	0.028076	0.028076	0.015532	0.007168	0.01374	0.028076	0.015532	0.019116	0.012545	0.01374	0.019116	0.027479	0.016129	0.031063	0.013142	0.026882	0.017324	0.014934	0.008961	0.004182	0.016129	0.006571	0.002389	0.007168	0.002987	0.013142	0.006571	0.017324	0.015532	0.028674	0.021505	0.015532	0.020908	0.021505	0.010753	0.002987	0.011947	0.026882	0.009558	0.017324	0.010155	0.009558	0.006571	0.009558	0.013142	0.010155	0.010753	0.010753	0.01135	0.024492	0.008961	0.004779	0.009558	0.023895	0.019713	0.020311	0.012545	0.005376	0.016726	0.0227	0.012545	0.014184	0.011348	0.022695	0.029078	0.01844	0.007801	0.006383	0.012766	0.020567	0.013475	0.022695	0.019858	0.01844	0.013475	0.028369	0.024113	0.024823	0.009929	0.026241	0.014184	0.01844	0.008511	0.003546	0.00922	0.007092	0.001418	0.008511	0.004965	0.005674	0.009929	0.013475	0.013475	0.025532	0.014894	0.014894	0.025532	0.017021	0.011348	0.003546	0.009929	0.030496	0.012057	0.019149	0.017021	0.016312	0.014894	0.015603	0.012057	0.012766	0.009929	0.013475	0.016312	0.020567	0.012057	0.008511	0.010638	0.021986	0.014894	0.028369	0.01773	0.010638	0.013475	0.025532	0.010638
unknown_35	0.019713	0.019116	0.0227	0.028076	0.026284	0.014934	0.007168	0.014337	0.028674	0.015532	0.019713	0.01374	0.014337	0.020311	0.028674	0.015532	0.029869	0.012545	0.026284	0.019116	0.01374	0.007168	0.004182	0.016129	0.007766	0.002389	0.005376	0.002389	0.011947	0.008363	0.018519	0.015532	0.029271	0.021505	0.017921	0.020311	0.023297	0.007766	0.002389	0.011947	0.026284	0.010753	0.014934	0.009558	0.009558	0.008363	0.008363	0.01374	0.010753	0.008961	0.01135	0.011947	0.025687	0.01135	0.004182	0.01135	0.02509	0.016726	0.021505	0.01374	0.006571	0.016129	0.022103	0.01135	0.019858	0.014894	0.025532	0.031915	0.021986	0.013475	0.005674	0.00922	0.024823	0.011348	0.024823	0.023404	0.016312	0.009929	0.031915	0.021277	0.02695	0.008511	0.029078	0.019858	0.01773	0.007092	0.003546	0.009929	0.004255	0.001418	0.005674	0.002837	0.00922	0.008511	0.007092	0.00922	0.028369	0.014184	0.015603	0.021277	0.020567	0.006383	0.002128	0.005674	0.028369	0.012057	0.01844	0.01773	0.014184	0.012766	0.014184	0.019858	0.017021	0.012766	0.013475	0.007801	0.024113	0.011348	0.003546	0.00922	0.021986	0.009929	0.02766	0.015603	0.009929	0.017021	0.023404	0.012766
unknown_36	0.019713	0.017921	0.0227	0.028674	0.028076	0.014934	0.006571	0.012545	0.027479	0.015532	0.018519	0.014934	0.014337	0.020311	0.028076	0.014337	0.031063	0.013142	0.02509	0.017324	0.015532	0.007168	0.004779	0.015532	0.007168	0.002389	0.007766	0.002987	0.010753	0.007766	0.017921	0.015532	0.027479	0.020311	0.019116	0.021505	0.019713	0.008961	0.003584	0.01135	0.027479	0.007766	0.01374	0.011947	0.010155	0.008961	0.008961	0.015532	0.010753	0.010753	0.010155	0.010753	0.023895	0.011947	0.005376	0.01135	0.02509	0.017921	0.020908	0.01374	0.005974	0.016726	0.0227	0.01135	0.012766	0.013475	0.024823	0.029078	0.015603	0.007092	0.006383	0.012766	0.020567	0.012766	0.02695	0.019149	0.019149	0.009929	0.029787	0.022695	0.023404	0.009929	0.024113	0.014184	0.017021	0.006383	0.002128	0.010638	0.004965	0.001418	0.007801	0.003546	0.00922	0.009929	0.011348	0.015603	0.026241	0.010638	0.014894	0.024823	0.01773	0.011348	0.002128	0.011348	0.029787	0.015603	0.020567	0.01844	0.016312	0.011348	0.016312	0.017021	0.01773	0.008511	0.014894	0.012766	0.020567	0.011348	0.007092	0.012057	0.021277	0.012766	0.029078	0.020567	0.009929	0.019149	0.026241	0.011348
unknown_37	0.019713	0.017921	0.0227	0.028674	0.028076	0.014934	0.006571	0.012545	0.027479	0.015532	0.018519	0.014934	0.014337	0.020311	0.028076	0.014337	0.031063	0.013142	0.02509	0.017324	0.015532	0.007168	0.004779	0.015532	0.007168	0.002389	0.007766	0.002987	0.010753	0.007766	0.017921	0.015532	0.027479	0.020311	0.019116	0.021505	0.019713	0.008961	0.003584	0.01135	0.027479	0.007766	0.01374	0.011947	0.010155	0.008961	0.008961	0.015532	0.010753	0.010753	0.010155	0.010753	0.023895	0.011947	0.005376	0.01135	0.02509	0.017921	0.020908	0.01374	0.005974	0.016726	0.0227	0.01135	0.012766	0.013475	0.024823	0.029078	0.015603	0.007092	0.006383	0.012766	0.020567	0.012057	0.02695	0.019149	0.019149	0.009929	0.029787	0.022695	0.023404	0.009929	0.024113	0.014184	0.017021	0.006383	0.002128	0.010638	0.004965	0.001418	0.007801	0.003546	0.00922	0.009929	0.011348	0.015603	0.026241	0.010638	0.014894	0.024823	0.01773	0.011348	0.002128	0.011348	0.029787	0.015603	0.020567	0.01844	0.016312	0.011348	0.016312	0.017021	0.01773	0.008511	0.014894	0.012766	0.020567	0.011348	0.007092	0.012057	0.021986	0.012766	0.029078	0.020567	0.009929	0.019149	0.026241	0.011348
unknown_38	0.019713	0.017921	0.0227	0.028674	0.028076	0.014934	0.006571	0.012545	0.027479	0.015532	0.018519	0.014934	0.014337	0.020311	0.028076	0.014337	0.031063	0.013142	0.02509	0.017324	0.015532	0.007168	0.004779	0.015532	0.007168	0.002389	0.007766	0.002987	0.010753	0.007766	0.017921	0.015532	0.027479	0.020311	0.019116	0.021505	0.019713	0.008961	0.003584	0.01135	0.027479	0.007766	0.01374	0.011947	0.010155	0.008961	0.008961	0.015532	0.010753	0.010753	0.010155	0.010753	0.023895	0.011947	0.005376	0.01135	0.02509	0.017921	0.020908	0.01374	0.005974	0.016726	0.0227	0.01135	0.013475	0.013475	0.025532	0.029078	0.015603	0.007092	0.006383	0.012766	0.020567	0.013475	0.02695	0.019149	0.019149	0.009929	0.029787	0.022695	0.024113	0.009929	0.024113	0.014184	0.017021	0.005674	0.002128	0.009929	0.004965	0.001418	0.007801	0.003546	0.00922	0.009929	0.011348	0.014894	0.026241	0.010638	0.014894	0.024823	0.01844	0.011348	0.002128	0.011348	0.029787	0.015603	0.020567	0.01844	0.016312	0.011348	0.016312	0.017021	0.01773	0.008511	0.014894	0.012766	0.020567	0.010638	0.007092	0.012057	0.021277	0.012766	0.029078	0.020567	0.009929	0.019149	0.025532	0.010638
unknown_39	0.019713	0.017921	0.0227	0.028674	0.028076	0.014934	0.006571	0.012545	0.027479	0.015532	0.018519	0.014934	0.014337	0.020311	0.028076	0.014337	0.031063	0.013142	0.02509	0.017324	0.015532	0.007168	0.004779	0.015532	0.007168	0.002389	0.007766	0.002987	0.010753	0.007766	0.017921	0.015532	0.027479	0.020311	0.019116	0.021505	0.019713	0.008961	0.003584	0.01135	0.027479	0.007766	0.01374	0.011947	0.010155	0.008961	0.008961	0.015532	0.010753	0.010753	0.010155	0.010753	0.023895	0.011947	0.005376	0.01135	0.02509	0.017921	0.020908	0.01374	0.005974	0.016726	0.0227	0.01135	0.012766	0.013475	0.024823	0.029078	0.015603	0.007092	0.006383	0.012766	0.020567	0.012057	0.02695	0.019149	0.019149	0.009929	0.029787	0.022695	0.023404	0.009929	0.024113	0.014184	0.017021	0.006383	0.002128	0.010638	0.004965	0.001418	0.007801	0.003546	0.00922	0.009929	0.011348	0.015603	0.026241	0.010638	0.014894	0.024823	0.01773	0.011348	0.002128	0.011348	0.029787	0.015603	0.020567	0.01844	0.016312	0.011348	0.016312	0.017021	0.01773	0.008511	0.014894	0.012766	0.020567	0.011348	0.007092	0.012057	0.021986	0.012766	0.029078	0.020567	0.009929	0.019149	0.026241	0.011348
unknown_40	0.019713	0.016726	0.0227	0.029869	0.029271	0.011947	0.005974	0.012545	0.028076	0.016129	0.019116	0.015532	0.012545	0.020311	0.027479	0.017324	0.031063	0.012545	0.027479	0.017921	0.01374	0.006571	0.004182	0.016129	0.006571	0.002389	0.006571	0.002987	0.01135	0.008961	0.016129	0.015532	0.029271	0.020908	0.017324	0.019116	0.019713	0.010155	0.004182	0.012545	0.026882	0.009558	0.015532	0.009558	0.010753	0.006571	0.009558	0.014934	0.008961	0.010155	0.011947	0.011947	0.026882	0.011947	0.004182	0.010155	0.023895	0.018519	0.020311	0.01374	0.007168	0.017921	0.0227	0.011947	0.020567	0.013475	0.026241	0.031206	0.021277	0.012766	0.004965	0.00922	0.024823	0.012766	0.025532	0.024113	0.01773	0.009929	0.031206	0.021277	0.026241	0.00922	0.029787	0.019149	0.017021	0.007801	0.003546	0.00922	0.004255	0.001418	0.004965	0.002837	0.009929	0.008511	0.007092	0.008511	0.02766	0.014184	0.017021	0.021986	0.021986	0.006383	0.002128	0.005674	0.029787	0.012057	0.01773	0.017021	0.012057	0.012766	0.015603	0.019858	0.017021	0.011348	0.013475	0.00922	0.024113	0.010638	0.002837	0.009929	0.021986	0.009929	0.028369	0.014894	0.009929	0.017021	0.022695	0.012057
unknown_41	0.019713	0.024492	0.022103	0.026882	0.02509	0.016726	0.005974	0.017921	0.028674	0.015532	0.018519	0.01135	0.01374	0.017921	0.031661	0.018519	0.03405	0.01374	0.022103	0.017324	0.019713	0.005376	0.002389	0.01374	0.004779	0.002987	0.005974	0.001195	0.01374	0.008363	0.023297	0.011947	0.029271	0.016726	0.021505	0.0227	0.020311	0.010155	0.002389	0.01135	0.027479	0.008363	0.015532	0.01135	0.010753	0.007168	0.010155	0.008961	0.010155	0.010753	0.009558	0.015532	0.0227	0.008961	0.004182	0.01374	0.028076	0.017324	0.022103	0.012545	0.007168	0.016726	0.015532	0.008961	0.022695	0.014894	0.025532	0.033333	0.021986	0.012766	0.004255	0.012766	0.026241	0.012766	0.024823	0.024113	0.016312	0.010638	0.031206	0.019858	0.028369	0.011348	0.030496	0.015603	0.019858	0.005674	0.003546	0.011348	0.004255	0	0.004255	0.002837	0.008511	0.008511	0.00922	0.009929	0.029787	0.014184	0.016312	0.019858	0.021986	0.007801	0.000709	0.004965	0.029787	0.010638	0.017021	0.01773	0.015603	0.011348	0.015603	0.01773	0.015603	0.011348	0.014184	0.009929	0.021986	0.014184	0.002837	0.007801	0.020567	0.012057	0.029078	0.014184	0.009929	0.016312	0.021277	0.010638
unknown_42	0.019713	0.016726	0.0227	0.029869	0.029271	0.012545	0.005974	0.012545	0.028674	0.016129	0.018519	0.015532	0.012545	0.020311	0.027479	0.017324	0.031063	0.012545	0.027479	0.017921	0.01374	0.006571	0.004182	0.016726	0.006571	0.002389	0.006571	0.002987	0.01135	0.008961	0.016726	0.015532	0.029271	0.020908	0.017921	0.019116	0.019713	0.010155	0.004182	0.012545	0.026284	0.009558	0.014934	0.009558	0.010753	0.006571	0.009558	0.014934	0.008961	0.010155	0.011947	0.011947	0.026882	0.011947	0.004182	0.010155	0.023895	0.018519	0.020311	0.01374	0.007168	0.017921	0.0227	0.011947	0.021277	0.014894	0.025532	0.031206	0.021277	0.013475	0.006383	0.00922	0.024113	0.012766	0.025532	0.024113	0.017021	0.008511	0.031915	0.020567	0.02766	0.008511	0.029787	0.019149	0.01773	0.007092	0.003546	0.00922	0.004965	0.001418	0.005674	0.002837	0.00922	0.008511	0.007092	0.007801	0.02766	0.014184	0.017021	0.021277	0.021277	0.006383	0.002128	0.005674	0.029787	0.011348	0.01773	0.01773	0.013475	0.014184	0.014184	0.019858	0.016312	0.012766	0.013475	0.007801	0.024823	0.010638	0.002837	0.008511	0.021277	0.009929	0.02766	0.015603	0.00922	0.016312	0.022695	0.012766
unknown_43	0.019713	0.017324	0.020908	0.029869	0.024492	0.016726	0.005376	0.016129	0.02509	0.015532	0.020908	0.011947	0.014934	0.018519	0.028674	0.014337	0.031063	0.01135	0.024492	0.017921	0.014934	0.007168	0.003584	0.016726	0.007766	0.002389	0.006571	0.002389	0.01374	0.008363	0.019116	0.014934	0.028076	0.020908	0.019116	0.019116	0.022103	0.008961	0.004182	0.010753	0.026882	0.009558	0.017324	0.013142	0.007766	0.007766	0.010753	0.014337	0.008961	0.013142	0.010753	0.010753	0.023895	0.009558	0.005974	0.01135	0.02509	0.018519	0.022103	0.013142	0.005974	0.017324	0.020311	0.011947	0.014894	0.016312	0.021277	0.029787	0.019858	0.006383	0.005674	0.016312	0.024113	0.009929	0.021986	0.019149	0.022695	0.00922	0.029078	0.019149	0.021986	0.008511	0.025532	0.015603	0.019149	0.00922	0.002128	0.012766	0.008511	0.001418	0.004255	0.002837	0.005674	0.009929	0.01773	0.013475	0.029787	0.012766	0.017021	0.023404	0.015603	0.014184	0.002837	0.007092	0.024823	0.014184	0.019149	0.019149	0.014894	0.013475	0.014894	0.015603	0.016312	0.012057	0.013475	0.012766	0.015603	0.013475	0.006383	0.010638	0.023404	0.014184	0.031915	0.01844	0.00922	0.013475	0.025532	0.012766
unknown_44	0.019713	0.024492	0.022103	0.026882	0.02509	0.016726	0.005376	0.017921	0.028674	0.015532	0.018519	0.01135	0.013142	0.017921	0.032258	0.018519	0.03405	0.01374	0.022103	0.017324	0.019713	0.005376	0.002389	0.01374	0.004779	0.002987	0.005974	0.001195	0.01374	0.008363	0.023297	0.011947	0.029271	0.016726	0.021505	0.0227	0.020311	0.010155	0.002987	0.01135	0.027479	0.008363	0.015532	0.01135	0.010753	0.007168	0.010155	0.008961	0.010155	0.010155	0.009558	0.015532	0.0227	0.008961	0.004182	0.01374	0.028076	0.017921	0.022103	0.012545	0.007168	0.016726	0.015532	0.008961	0.021986	0.014894	0.024823	0.033333	0.022695	0.012766	0.004255	0.012766	0.026241	0.011348	0.024113	0.024113	0.016312	0.011348	0.031206	0.019858	0.02766	0.011348	0.029787	0.016312	0.019858	0.005674	0.003546	0.012057	0.004255	0	0.004255	0.002837	0.008511	0.008511	0.00922	0.010638	0.029787	0.014894	0.015603	0.019858	0.020567	0.007801	0.000709	0.004965	0.029078	0.010638	0.017021	0.01773	0.015603	0.011348	0.015603	0.01773	0.015603	0.011348	0.014184	0.009929	0.021986	0.014894	0.003546	0.007801	0.021277	0.012057	0.029078	0.014184	0.009929	0.016312	0.021986	0.011348
unknown_45	0.019713	0.024492	0.022103	0.026882	0.02509	0.016726	0.005376	0.017921	0.028674	0.015532	0.018519	0.01135	0.013142	0.017921	0.032258	0.018519	0.03405	0.01374	0.022103	0.017324	0.019713	0.005376	0.002389	0.01374	0.004779	0.002987	0.005974	0.001195	0.01374	0.008363	0.023297	0.011947	0.029271	0.016726	0.021505	0.0227	0.020311	0.010155	0.002987	0.01135	0.027479	0.008363	0.015532	0.01135	0.010753	0.007168	0.010155	0.008961	0.010155	0.010155	0.009558	0.015532	0.0227	0.008961	0.004182	0.01374	0.028076	0.017921	0.022103	0.012545	0.007168	0.016726	0.015532	0.008961	0.021986	0.014894	0.024823	0.033333	0.022695	0.012766	0.004255	0.012766	0.026241	0.011348	0.024113	0.023404	0.016312	0.011348	0.031206	0.020567	0.02766	0.011348	0.029787	0.016312	0.019858	0.005674	0.003546	0.012057	0.004255	0	0.004255	0.002837	0.008511	0.008511	0.00922	0.010638	0.029787	0.014894	0.015603	0.019858	0.020567	0.007801	0.000709	0.004965	0.029078	0.010638	0.017021	0.01773	0.015603	0.011348	0.015603	0.017021	0.015603	0.011348	0.013475	0.010638	0.021986	0.014894	0.003546	0.007801	0.021277	0.012057	0.029078	0.014184	0.009929	0.016312	0.021986	0.012057
unknown_46	0.019713	0.019713	0.020311	0.029271	0.027479	0.016726	0.004779	0.013142	0.031661	0.014337	0.019116	0.01374	0.013142	0.017324	0.030466	0.018519	0.031063	0.010155	0.026284	0.018519	0.013142	0.008961	0.004182	0.017921	0.006571	0.001195	0.005974	0.002389	0.014934	0.007766	0.017324	0.016129	0.028674	0.019116	0.019713	0.021505	0.020311	0.009558	0.004182	0.01135	0.02509	0.009558	0.014934	0.010155	0.008961	0.007168	0.007766	0.01374	0.009558	0.013142	0.011947	0.01135	0.025687	0.008961	0.002987	0.011947	0.025687	0.020311	0.019713	0.01135	0.007766	0.019116	0.021505	0.009558	0.019858	0.01773	0.025532	0.028369	0.019858	0.012057	0.007801	0.009929	0.022695	0.010638	0.024823	0.029078	0.016312	0.012057	0.030496	0.021277	0.02695	0.008511	0.02766	0.019149	0.01773	0.007801	0.001418	0.00922	0.004965	0	0.008511	0.001418	0.010638	0.007801	0.00922	0.007092	0.028369	0.009929	0.01773	0.022695	0.021986	0.004965	0.000709	0.007092	0.031206	0.013475	0.01773	0.016312	0.017021	0.014184	0.016312	0.016312	0.016312	0.013475	0.014894	0.011348	0.022695	0.012057	0.004965	0.00922	0.021277	0.009929	0.02766	0.016312	0.010638	0.014184	0.019858	0.011348
unknown_47	0.019713	0.019116	0.020908	0.028674	0.027479	0.017921	0.003584	0.01374	0.032258	0.01374	0.019713	0.01374	0.01374	0.016726	0.031063	0.017324	0.031063	0.010753	0.028674	0.016726	0.014934	0.006571	0.005376	0.018519	0.007766	0.001195	0.004779	0.001195	0.011947	0.007766	0.017324	0.016129	0.029271	0.019713	0.018519	0.0227	0.019713	0.010155	0.002987	0.010155	0.023895	0.008961	0.014337	0.011947	0.010155	0.007168	0.009558	0.014337	0.008363	0.013142	0.010753	0.011947	0.025687	0.010753	0.002987	0.009558	0.026284	0.019116	0.020311	0.01374	0.007168	0.018519	0.022103	0.010155	0.01844	0.014894	0.02695	0.029787	0.024823	0.010638	0.004965	0.009929	0.025532	0.013475	0.025532	0.024113	0.010638	0.011348	0.031915	0.019858	0.02695	0.007801	0.031915	0.021277	0.017021	0.007092	0.003546	0.00922	0.004965	0.002128	0.004965	0.002128	0.00922	0.00922	0.007801	0.00922	0.029078	0.014894	0.017021	0.01773	0.021986	0.006383	0.002128	0.007092	0.02766	0.012057	0.019149	0.019149	0.017021	0.012057	0.013475	0.020567	0.015603	0.012766	0.012057	0.006383	0.024113	0.012766	0.004255	0.00922	0.020567	0.009929	0.028369	0.017021	0.008511	0.01773	0.023404	0.011348
unknown_48	0.019964	0.017544	0.021174	0.039927	0.026013	0.010889	0.003025	0.011494	0.031458	0.012099	0.017544	0.019964	0.018754	0.018754	0.032063	0.020569	0.032063	0.011494	0.024803	0.016939	0.016334	0.008469	0.00242	0.011494	0.006655	0.00121	0.00484	0.00242	0.009074	0.008469	0.015124	0.013309	0.035693	0.015729	0.022384	0.022989	0.018754	0.00726	0.001815	0.009074	0.030853	0.007864	0.013309	0.009074	0.00726	0.008469	0.012704	0.012099	0.010889	0.00726	0.015729	0.009679	0.023593	0.012099	0.007864	0.013309	0.024803	0.015729	0.025408	0.009679	0.008469	0.021779	0.015729	0.011494	0.020567	0.028369	0.021986	0.031915	0.030496	0.016312	0.008511	0.023404	0.023404	0.009929	0.019149	0.021277	0.026241	0.011348	0.026241	0.013475	0.035461	0.01844	0.021277	0.011348	0.019149	0.012057	0.008511	0.009929	0.012766	0.002128	0.006383	0.002128	0.01773	0.006383	0.017021	0.008511	0.02766	0.01773	0.013475	0.015603	0.016312	0.013475	0.002837	0.00922	0.022695	0.010638	0.012057	0.012057	0.023404	0.009929	0.009929	0.007092	0.019149	0.016312	0.019149	0.01844	0.019149	0.007801	0.004255	0.007092	0.013475	0.01844	0.019858	0.012766	0.005674	0.010638	0.012766	0.002837
unknown_49	0.02	0.021818	0.019394	0.033333	0.023636	0.012121	0.009091	0.013333	0.029697	0.012121	0.019394	0.019394	0.019394	0.014545	0.027273	0.02	0.027879	0.012727	0.024242	0.016364	0.014545	0.007273	0.001818	0.010909	0.008485	0.000606	0.007879	0.004242	0.010909	0.010303	0.015758	0.013939	0.033333	0.015758	0.024242	0.022424	0.018788	0.003636	0.004242	0.014545	0.032727	0.009091	0.013939	0.010909	0.007879	0.009697	0.012121	0.010303	0.013333	0.008485	0.013333	0.008485	0.023636	0.011515	0.006061	0.012121	0.024242	0.019394	0.025455	0.006061	0.005455	0.018788	0.02	0.010909	0.026241	0.029078	0.019858	0.034752	0.031915	0.014184	0.00922	0.023404	0.021277	0.013475	0.019858	0.017021	0.025532	0.013475	0.02766	0.014184	0.039716	0.01844	0.023404	0.012057	0.019149	0.009929	0.005674	0.009929	0.00922	0.001418	0.004255	0.003546	0.01773	0.008511	0.021277	0.006383	0.02695	0.014184	0.012766	0.016312	0.019149	0.012057	0.003546	0.011348	0.025532	0.010638	0.011348	0.012057	0.021277	0.007092	0.008511	0.007092	0.017021	0.01844	0.016312	0.017021	0.021986	0.008511	0.000709	0.010638	0.012766	0.019858	0.024113	0.010638	0.004965	0.012057	0.010638	0.002837
unknown_50	0.02	0.02	0.018788	0.033333	0.023636	0.012121	0.007879	0.013939	0.029091	0.012727	0.02	0.019394	0.018182	0.013939	0.028485	0.020606	0.026667	0.013333	0.026061	0.015758	0.014545	0.007879	0.001212	0.010303	0.007273	0.000606	0.007879	0.003636	0.011515	0.010303	0.015152	0.013939	0.032727	0.015758	0.024242	0.02303	0.019394	0.003636	0.004242	0.013939	0.033333	0.009091	0.014545	0.010909	0.007273	0.010303	0.012727	0.009091	0.012727	0.009091	0.012727	0.008485	0.023636	0.010303	0.006061	0.012727	0.025455	0.018788	0.025455	0.006061	0.006061	0.018182	0.019394	0.011515	0.026241	0.025532	0.01844	0.038298	0.031206	0.013475	0.007801	0.021986	0.020567	0.013475	0.021277	0.015603	0.028369	0.013475	0.02766	0.014184	0.036879	0.019149	0.026241	0.012766	0.019858	0.010638	0.005674	0.009929	0.007801	0.001418	0.003546	0.004255	0.016312	0.007092	0.020567	0.007092	0.025532	0.014184	0.012057	0.015603	0.020567	0.013475	0.003546	0.009929	0.024823	0.012766	0.012766	0.012057	0.01773	0.008511	0.011348	0.007092	0.019858	0.017021	0.014894	0.016312	0.021986	0.008511	0.000709	0.010638	0.012766	0.019149	0.024823	0.012766	0.006383	0.012057	0.009929	0.002837
