instance_name	x1	x2	x3	x4	x5	x6	x7
instance_361	0.933816332207727	0	-0.593802062268665	-0.479941984802211	0	1	1
instance_362	1.91305942169705	1	1.42881078576221	-1.1655251801267	0	1	1
instance_363	-0.00523405793193957	2	0.704898068994133	-0.238943971290577	0	1	1
instance_364	-0.152260048921635	0	-1.72513390940011	1.44983465190903	0	1	1
instance_365	-0.509631657179118	0	0.919284781932996	1.85287387225315	0	1	1
instance_366	1.43457370342612	0	0.217740926778188	-0.403231504462783	0	1	1
instance_367	-1.28583853233299	1	-0.561324761899199	0.826968315956171	0	1	1
instance_368	0.307314215255018	1	-0.355585627814819	-0.129134902412641	0	1	1
instance_369	-0.046318533277383	3	-1.27214216661165	-0.121526886798373	0	1	1
instance_370	2.25184180012688	3	0.386196851653908	-0.674273284800463	0	1	1
instance_371	-0.608033728609708	2	-1.63852313801426	-1.57843379879441	0	1	1
instance_372	-1.50928816985104	2	-0.140262777271148	1.80207639644711	0	1	1
instance_373	0.232631769508576	2	0.455175607836962	0.801116813864507	0	1	1
instance_374	-0.0396486960510932	0	0.0833833619950522	-1.79226472750817	0	1	1
instance_375	-0.839125067505345	3	0.859173322310438	-0.347418726275447	0	1	1
instance_376	0.132291088244156	1	0.0505481045556819	1.55431592932965	0	1	1
instance_377	-0.275524746705939	3	2.30894410422706	0.1064927931859	0	1	1
instance_378	-0.678758641268032	1	-0.859463174736328	0.192508920670481	0	1	1
instance_379	0.500835931775825	3	1.53911616866609	0.849227967140941	0	1	1
instance_380	-0.331662312006789	2	-1.61446617734895	0.990514611753274	0	1	1
instance_381	-1.83498025077253	1	-1.07731645830934	0.627582211644799	0	1	1
instance_382	-2.65174124837268	0	-0.901360547048799	0.415215485556038	0	1	1
instance_383	-0.580582172084415	0	-1.52111236116286	1.47493906483472	0	1	1
instance_384	1.45418687087119	1	1.48469384506777	1.70947207391152	0	1	1
instance_385	0.838129379964693	0	1.03370332012997	0.22835960194932	0	1	1
instance_386	1.21505358044614	3	1.37126649842358	-0.208116882060637	0	1	1
instance_387	0.982505442732795	0	-0.608921441457723	0.0121457552723463	0	1	1
instance_388	0.315764024018431	3	0.0855970933090572	0.349722663254964	0	1	1
instance_389	-1.50706262771632	0	1.11850749108373	-0.677644642409865	0	1	1
instance_390	0.205569787166277	1	1.06052978815381	0.642182679197389	0	1	1
instance_391	1.59722809034381	3	0.560136773572271	-1.28943803526936	0	1	1
instance_392	-3.39606353457436	0	0.158147540900663	2.22606725497448	0	1	1
instance_393	-0.781352284302082	3	-1.16417322231664	-2.48341935897588	0	1	1
instance_394	1.10246464075191	1	0.30968619619025	0.172834278705764	0	1	1
instance_395	0.528745019445293	0	-0.178493814873705	-0.0589041476544768	0	1	1
instance_396	0.789394403514854	1	-0.654524572021451	0.54745229730498	0	1	1
instance_397	0.457099505856081	1	1.57615726400038	-0.410473602104307	0	1	1
instance_398	0.538833115658123	2	-0.701403737381295	2.4024051603136	0	1	1
instance_399	0.0146431224111012	3	0.242876389372811	-0.144220939442354	0	1	1
instance_400	-0.916489135703093	3	0.516035756461069	0.0233964428346382	0	1	1
instance_401	-1.22681509076766	2	1.05115476204457	1.12412194136023	0	0	1
instance_402	0.0361528681302234	1	0.367304396216124	0.697774490472752	0	0	1
instance_403	-0.42139311357139	2	1.97321531497352	0.180907478694348	0	0	1
instance_404	-0.899364408462905	1	0.445136747894539	-0.169602830405788	0	0	1
instance_405	0.417441317486562	1	-0.488480168490534	-0.234528047352685	0	0	1
instance_406	0.15344473686401	2	0.102511535835645	-1.35493069283705	0	0	1
instance_407	1.46328304519325	1	0.669129245609249	0.629956078520476	0	0	1
instance_408	-1.12150249732554	3	-2.19050880817062	0.447270152516536	0	0	1
instance_409	-0.517788083055024	2	-0.0955640513470253	-1.04404185845675	0	0	1
instance_410	-0.0749470883385233	2	0.0415257085159857	-0.187285574623775	0	0	1
instance_411	-1.40779008143908	3	-0.238600873898005	1.28729087029212	0	0	1
instance_412	-0.284705868110477	1	0.0513685364867313	1.27409281326188	0	0	1
instance_413	-0.708171178213376	1	-1.99180636020706	-1.22116135819236	0	0	1
instance_414	-2.14763900113752	1	0.34623628474444	0.802021906549621	0	0	1
instance_415	-0.283837160611358	0	0.00302934280112633	0.126830700702607	0	0	1
instance_416	-0.534072163976087	1	-0.492428500766368	0.388514857183542	0	0	1
instance_417	1.1330101941542	2	-2.86441872259051	-0.872196173211389	0	0	1
instance_418	-0.604068922847656	3	-0.411212736897843	-0.207086990008975	0	0	1
instance_419	0.557511595592472	2	0.118208538052268	-2.05841268897205	0	0	1
instance_420	0.142629293255087	2	-0.0711607677680068	-0.739123317114496	0	0	1
instance_421	-1.23686021484532	2	-0.608697428954805	-0.306622124375416	0	0	1
instance_422	0.37414397250319	0	0.321645288041923	1.30341763353321	0	0	1
instance_423	-0.106086123466453	0	-0.910489532042703	-1.05865985505511	0	0	1
instance_424	0.166061986509049	2	0.699281047319464	0.301720185835217	0	0	1
instance_425	0.658034848342406	1	0.825732375193134	0.0899731868327746	0	0	1
instance_426	0.113962919971386	0	0.957543411914869	-1.36339225057112	0	0	1
instance_427	1.58515916403119	2	0.798846270365293	0.282523871303602	0	0	1
instance_428	0.115553440443324	2	-0.352127210050029	1.58069945043383	0	0	1
instance_429	-1.25399903928352	1	-0.0249468282357759	0.940040246321862	0	0	1
instance_430	0.74186477930074	3	1.24507337169485	1.13143023201082	0	0	1
instance_431	-1.22290161499985	0	0.610941958549662	-0.213695900693846	0	0	1
instance_432	-1.91889413176211	3	0.34688303266061	0.95783890475	0	0	1
instance_433	-0.809936389920794	1	1.27917971095465	-2.37080962953567	0	0	1
instance_434	-0.744677228785278	3	-0.626845841869641	-1.25325860935484	0	0	1
instance_435	-0.607505922693199	2	0.0252632716014579	-0.174847951632965	0	0	1
instance_436	1.60675956606494	3	1.30150900263725	0.108511592901088	0	0	1
instance_437	1.63559944628363	2	-0.249789694567707	0.516920454312649	0	0	1
instance_438	0.726091096698492	0	0.134998344795403	0.721634385944806	0	0	1
instance_439	-1.27383492504346	1	-0.146673230610888	-0.459943832776297	0	0	1
instance_440	0.0231465554333402	2	1.23393059413951	-0.481611546511175	0	0	1
instance_441	0.487121233826478	2	0.135425982367621	-0.349275322253478	0	0	1
instance_442	-0.137027503269731	1	0.0672402924146965	-0.561765971843708	0	0	1
instance_443	0.171745482456009	3	-0.68122210851133	-0.124702698398065	0	0	1
instance_444	-0.944793914899987	1	-0.4184629402539	0.877552327860635	0	0	1
instance_445	-1.28762030600621	0	-1.56921420908198	0.463346913606021	0	0	1
instance_446	1.40776573875103	1	0.409586540774767	-0.439365336329446	0	0	1
instance_447	0.26737268905316	1	0.847803192934572	-0.692417292496803	0	0	1
instance_448	-0.408397642146012	3	-1.33738430955247	-0.104452793590559	0	0	1
instance_449	0.325271219916941	3	0.40135472863779	-0.207999912567132	0	0	1
instance_450	2.06248097311935	3	0.328935897499032	1.21930841222822	0	0	1
instance_451	0.362666955663951	3	0.195321000040206	-2.27043569901944	0	0	1
instance_452	1.4114046447039	3	0.0714626101121576	-0.973452669048348	0	0	1
instance_453	1.36754431457543	3	1.6349332608997	0.621190259045578	0	0	1
instance_454	-0.407176147121539	2	0.333007077579299	0.662561672297886	0	0	1
instance_455	0.762541730885853	2	1.40181262288016	-0.650990248720244	0	0	1
instance_456	-0.651200823031723	3	0.451017020860161	-0.208737068554284	0	0	1
instance_457	-1.47365577946832	3	0.487323595739937	1.79691164714174	0	0	1
instance_458	-1.20166579640511	1	-0.539737455111534	-1.09877841489441	0	0	1
instance_459	-0.148720478130092	2	2.69090741575432	1.77774209175325	0	0	1
instance_460	1.79706242855231	2	-0.0598160756893157	0.316944408144578	0	0	1
instance_461	0.104808717855571	0	-0.49747586786043	1.04957642163157	0	0	1
instance_462	-0.802837973351476	2	0.382417149919641	-0.526280785006737	0	0	1
instance_463	0.230374964163675	1	0.409180178437925	-1.1202125363024	0	0	1
instance_464	0.697975193218088	0	0.723745922788961	0.398259494066733	0	0	1
instance_465	-1.29520173194588	1	-0.914924574372468	0.421306803003694	0	0	1
instance_466	-1.05468021797766	3	-0.137185091519559	-0.425153649050582	0	0	1
instance_467	-1.94160748967507	3	1.57429327787333	-0.876991005981104	0	0	1
instance_468	-1.26956059300372	0	-0.482917703042759	1.29999660430953	0	0	1
instance_469	-0.887438810816108	3	-0.356190513110566	-1.336786756495	0	0	1
instance_470	-0.291915762703194	0	0.610222274222577	1.42924242973265	0	0	1
instance_471	1.41009405297303	0	-0.606035147367036	-0.59469312008645	0	0	1
instance_472	0.88864143026394	3	1.13451200339725	-1.88268645782021	0	0	1
instance_473	0.272974319690261	2	0.422468288927292	2.180311231724	0	0	1
instance_474	-0.566641466026189	3	0.089549711407137	0.378777278643633	0	0	1
instance_475	-0.0402069374365745	0	-1.59171399396362	-1.06931282870499	0	0	1
instance_476	0.547612245301063	2	-0.347167014243029	-0.375144981621946	0	0	1
instance_477	-0.504033321605536	3	2.03429598442535	-0.794797718462382	0	0	1
instance_478	1.0590701295588	2	-0.28590515559225	0.315122868711274	0	0	1
instance_479	1.09745356643579	0	0.654378782982205	0.133939385683657	0	0	1
instance_480	-1.16650462962559	3	-0.924747616969478	-1.24055157557885	0	0	1
instance_481	-0.74691131008606	0	-1.59070303925404	0.256480536921	0	0	1
instance_482	1.20673873333927	0	0.709398469649404	-0.674070206745745	0	0	1
instance_483	-1.68721988054335	3	1.44932679629708	0.633227353785118	0	0	1
instance_484	0.419709894906327	1	-1.54438030938404	0.60236487324394	0	0	1
instance_485	0.233498761638796	1	0.846069248221398	-0.03403368652627	0	0	1
instance_486	3.19590119785739	0	0.330932470678367	-0.78970636054902	0	0	1
instance_487	-2.72968034122695	2	-0.366187310859143	-0.470435554214209	0	0	1
instance_488	-0.840795801424047	0	1.74928498341616	-1.0128181376277	0	0	1
instance_489	0.674028668650456	3	-1.005144961456	0.833553270073421	0	0	1
instance_490	1.67432650967139	0	-0.117439298841842	1.35402356223174	0	0	1
instance_491	0.839687083840494	1	0.668505546538097	0.0500727119864512	0	0	1
instance_492	-1.42836843555519	0	-1.08247402143283	0.33688075564445	0	0	1
instance_493	2.23938816916782	0	1.10596780578619	-0.208998873319395	0	0	1
instance_494	-1.75726622410175	3	-0.114153381934486	0.218459987896842	0	0	1
instance_495	-1.11301608790466	2	1.2291483044291	1.87347520792372	0	0	1
instance_496	-0.0431403906133336	0	-0.0232968160916682	0.261721804971701	0	0	1
instance_497	2.2255869089066	1	-0.735105466620172	1.33469451935642	0	0	1
instance_498	0.50631658733822	2	-1.34051483313352	0.247746646145096	0	0	1
instance_499	0.730396051435768	2	-1.37306589237184	-1.37578486118361	0	0	1
instance_500	1.72807759473682	3	-0.149057093973935	-1.19053978175731	0	0	1
instance_501	0.984779968314556	3	-2.00627595919716	-0.973818619355278	0	0	1
instance_502	-1.22473787596427	1	-1.55956853741809	-0.0996311970871477	0	0	1
instance_503	0.709726218065825	0	1.96270156915108	-0.110735000112386	0	0	1
instance_504	-0.109219992578064	0	-0.178318223605633	1.19219459600678	0	0	1
instance_505	1.78260789538833	2	1.35762067316143	-1.65588593019168	0	0	1
instance_506	-0.243444679602975	2	1.64899204713817	-1.04564329067857	0	0	1
instance_507	-1.52710702225461	2	0.119484570593628	-1.74023913381184	0	0	1
instance_508	0.491834371466622	1	0.00362061633761048	0.513120771530791	0	0	1
instance_509	0.354503660926992	3	0.19644344592465	-0.445956845983925	0	0	1
instance_510	-0.0176263476303775	0	0.679739506730702	-1.83919377582261	0	0	1
instance_511	-1.05655032211723	2	0.801124844964395	-0.81984763909602	0	0	1
instance_512	-0.838914666078269	1	-2.01520057977609	-0.995209548714176	0	0	1
instance_513	-0.0126257164904259	3	0.0473959880866878	0.297310127536131	0	0	1
instance_514	1.03811014600433	2	0.613096606859849	0.55741649513032	0	0	1
instance_515	-0.364457713905061	1	-0.170018481053399	-1.27333700747864	0	0	1
instance_516	-0.871449472185395	1	0.225759524431785	1.02507260984608	0	0	1
instance_517	-2.7042030254467	1	0.892404141125057	0.466612171266509	0	0	1
instance_518	0.494249836540647	3	-0.147613098756459	0.233918317814873	0	0	1
instance_519	0.427340324999113	2	1.53718231037047	0.264441898678835	0	0	1
instance_520	1.30919086010968	0	0.452619354870756	0.432419921394225	0	0	1
instance_521	1.4667226423107	0	-1.59569425257054	0.973222153950415	0	0	1
instance_522	-0.143056066294616	0	-0.187165292033729	-0.52919405861128	0	0	1
instance_523	1.29851372621074	1	0.567634468128946	0.0457684846023251	0	0	1
instance_524	0.00131354755592194	0	0.162679116763597	2.79469141393867	0	0	1
instance_525	-0.676410075685581	3	-1.37198301292582	-1.08800020248272	0	0	1
instance_526	-0.848196596885468	0	-1.88395251169133	0.295429570932665	0	0	1
instance_527	-0.346941100407436	2	-0.0680470081647294	-1.43796456521565	0	0	1
instance_528	0.227479443027071	2	0.687306933852914	0.213081480857794	0	0	1
instance_529	-0.0274014036111113	1	-0.708000728772153	0.974960634237072	0	0	1
instance_530	0.200877790585033	2	0.377677268816157	-2.35346215533992	0	0	1
instance_531	0.198942671822796	1	0.580757739274482	-0.584517812113173	0	0	1
instance_532	0.71459935608369	3	0.974626092393341	2.25387414958176	0	0	1
instance_533	-0.273181774889849	2	0.587452509331047	-0.774021055532145	0	0	1
instance_534	1.63534745793173	2	0.245278778823427	-1.42366797987888	0	0	1
instance_535	0.437693886479643	0	-1.5660037041717	0.457669381653571	0	0	1
instance_536	-1.19353585074908	3	-0.508128148093857	-0.723000890790839	0	0	1
instance_537	-0.276649804199181	1	0.85827885392439	1.48374462838522	0	0	1
instance_538	0.515883050535119	2	0.451866719214799	1.08204886247428	0	0	1
instance_539	-0.411055332086343	2	-0.897904236853133	0.799758444109677	0	0	1
instance_540	0.344995049472574	1	0.31901114488487	-1.42521580141674	0	0	1
instance_541	0.434395860831138	0	-0.0939645105797747	0.359203832683437	0	0	1
instance_542	1.30347768300503	2	1.26430832492208	0.381222550685774	0	0	1
instance_543	-0.651695910733076	0	-0.0340093652786424	-2.08345853183329	0	0	1
instance_544	-0.0168808623279884	1	-0.388169030127935	0.627833902936121	0	0	1
instance_545	-0.567692455293591	2	-0.260454831909338	0.300613245884655	0	0	1
instance_546	-1.12713286976328	0	-0.877434514087113	-1.05839723861269	0	0	1
instance_547	-1.84897031117903	1	1.29275143050665	-0.208649459637271	0	0	1
instance_548	0.19552905518189	3	0.165187853607552	2.04797322983086	0	0	1
instance_549	0.601565225195587	0	-0.603207075711496	0.784097277694653	0	0	1
instance_550	0.639158159789933	2	0.398603900801511	-1.27722931459657	0	0	1
instance_551	-1.38999281746208	2	0.858952125458656	0.0911240065007382	0	0	1
instance_552	-1.12967785339758	3	-0.421912468569384	1.7468453063403	0	0	1
instance_553	-1.14115419483757	0	-0.305488889429697	0.0324521834740626	0	0	1
instance_554	-0.688671499600886	3	-0.0591880145084799	-0.511432715404682	0	0	1
instance_555	0.170197818152129	1	-2.00187218795239	1.16480523859827	0	0	1
instance_556	0.59448342725741	3	0.155436421357447	-0.465277341676142	0	0	1
instance_557	-0.815032650724957	3	0.0425622275156778	-0.230630048743384	0	0	1
instance_558	-2.86434683706673	2	-0.262039198794157	0.85580915253098	0	0	1
instance_559	0.95382348170826	1	-1.0211932583223	1.77914433197065	0	0	1
instance_560	0.615284770613444	2	1.06535710343492	-0.825342715690874	0	0	1
instance_561	-0.700870700550263	1	-0.457590837875523	-0.228879952634643	0	0	1
instance_562	-1.07366134146979	3	0.135303912879276	-0.0690373174875259	0	0	1
instance_563	-0.299991196799737	0	2.11278759570127	0.894131057415419	0	0	1
instance_564	0.108106562802571	1	-0.591833695386405	1.54040617024686	0	0	1
instance_565	0.723200763587674	1	-0.668737894045782	1.69110650022572	0	0	1
instance_566	1.39009509607427	3	0.153878740931465	-0.227216915863085	0	0	1
instance_567	-0.848883398378404	3	-0.285391611599252	0.931210962970209	0	0	1
instance_568	0.290722844643498	1	-0.492696439200976	-0.873602629216866	0	0	1
instance_569	1.33417603370242	0	0.409771539388102	-0.537821373353152	0	0	1
instance_570	-0.901342155259083	2	0.229356450786856	-1.19694419125831	0	0	1
instance_571	-0.222763412932851	2	-1.07462563331733	-1.10041581804787	0	0	1
instance_572	-1.7714680282034	1	-1.38075085443847	0.591219930355885	0	0	1
instance_573	0.287422250114445	3	0.598233241445688	0.73371256769246	0	0	1
instance_574	-0.641191762323999	3	-0.839468642147749	0.2172775622243	0	0	1
instance_575	-0.924937642238947	3	-0.955425060047348	-0.762214043390277	0	0	1
instance_576	-0.779977469185323	3	1.23621807067256	0.296903131171053	0	0	1
instance_577	0.444503373594371	3	0.0759841521696002	-1.20499378378578	0	0	1
instance_578	-2.16246900261166	3	-0.539572907634778	-1.75576408403804	0	0	1
instance_579	-0.425510899920945	0	0.77353811942751	-0.502742605606213	0	0	1
instance_580	-1.01371765920455	2	1.30430052382949	-0.412127859628096	0	0	1
instance_581	-0.962119028303747	0	0.985109974109274	-0.949747885516646	0	0	1
instance_582	0.474634627277364	0	-1.01172151068618	-2.00414217005606	0	0	1
instance_583	0.351754269604537	0	-0.606029025718392	-0.424665378821888	0	0	1
instance_584	-0.107020356246981	2	0.316726055506865	0.532704059924326	0	0	1
instance_585	0.537517256600346	3	-1.36469110864529	0.786175310461403	0	0	1
instance_586	-0.60210489844813	2	-0.381966279527664	1.59545412796003	0	0	1
instance_587	-2.02329764533368	0	-0.0142927411517516	0.0417731560773607	0	0	1
instance_588	1.15442128059814	3	-0.0654181319989657	2.2764750502569	0	0	1
instance_589	-0.230692997694109	0	0.223432418861722	0.452700218633538	0	0	1
instance_590	-0.365088768214911	0	0.183182166678893	-0.156898608465535	0	0	1
instance_591	0.157517929375723	3	0.890661242229158	-1.93001820319282	0	0	1
instance_592	0.765932222984396	2	-0.0530718448200924	2.43040541611727	0	0	1
instance_593	0.426086966202313	3	-0.829858115515082	1.41070074510037	0	0	1
instance_594	0.927265399965311	1	-0.121029097825109	0.633692976084702	0	0	1
instance_595	0.0461345928404875	1	-0.209658043434838	1.11845496331413	0	0	1
instance_596	-0.504285643091111	0	0.0395895617127639	1.04437262986469	0	0	1
instance_597	-0.300449408355562	3	1.48099019747618	0.859207905623597	0	0	1
instance_598	0.822915978645871	3	0.566660058392043	0.941835292409226	0	0	1
instance_599	-0.849268796129039	1	1.78958035863141	1.06213158364725	0	0	1
instance_600	-0.953610095681196	2	1.11404785115473	-0.690104829915823	0	0	1
